型号,功率KW,空气密度kg/M^3,转速（转/分）,输出电压V,风速m/s,label
WT1500-82,1391.7126289611244,0.7161583409610999,376.65081431900404,242.72633217747108,20.37211859342076,1
WT1500-82,1407.451757739184,0.6191247960202276,433.8432964089858,204.33754310340967,33.847967825235955,1
WT1500-82,1910.853342890363,0.5867525837635313,419.1590014379802,230.7862678945011,24.968391647930428,1
WT1500-82,2139.0151763535396,0.9517016004783994,380.62877720125704,224.39817339757317,17.640415911077795,1
WT1500-82,1969.4180720714728,0.9069137088910254,440.9946097662804,228.06360053282808,30.075846292386423,1
WT1500-82,1159.5856579585804,0.5920160283590802,421.53035112237944,245.0266794730581,23.52607586924479,1
WT1500-82,1521.7640640750824,0.9264817590514092,463.96522045208803,188.83499495352663,26.029202399826033,1
WT1500-82,1051.8426038127775,1.0695401721296622,468.82393954136654,194.14366939634306,31.39954856822485,1
WT1500-82,1494.9547726019978,0.82076977158256,421.24007445446205,228.726136404179,20.565192782727966,1
WT1500-82,1731.4056778901788,0.8111161483169582,346.25126665121246,227.43958832153345,20.3438839022027,1
WT1500-82,1349.2297618127918,0.7083266255050643,485.71156491554257,218.54203114247758,27.14206084928834,1
WT1500-82,1536.4844982301775,1.014452928551827,444.1134273310351,213.20678685289695,26.210529408025245,1
WT1500-82,1166.3785657092496,0.9795198930461666,361.13985618314007,239.96220769898025,30.964753935087874,1
WT1500-82,1809.7786258282717,0.8733384222568037,416.6049280145333,238.82509001332974,26.680841331680767,1
WT1500-82,1613.487672657898,1.2976380890168482,403.2348008484961,229.70180453567855,20.206878717113725,1
WT1500-82,2026.9972155025266,1.1238653312323281,390.3961866874121,231.26035046974792,25.016332958787668,1
WT1500-82,1536.9789498320888,0.5644050738706227,415.27515202069435,220.1342383607199,10.931530230001044,1
WT1500-82,1601.4034976101766,0.6387078011143001,391.6352284528916,242.32342845874746,26.03449863490001,1
WT1500-82,1068.0525496467787,0.6167110615137711,407.8787961344574,229.6083423062578,25.890430751755293,1
WT1500-82,1485.1399209174879,1.0499116388027059,294.90249939797,235.43043335021383,24.393398417384052,1
WT1500-82,1708.5941095279231,0.9204687962746234,396.007785678069,214.02444406889364,24.318035087328052,1
WT1500-82,1473.1640002477798,0.8941925594545772,351.74193349108276,216.17116503622145,25.603835747797977,1
WT1500-82,1193.9328140398418,1.0996431128226296,373.7360285021461,226.56082131483555,20.05372605162714,1
WT1500-82,1807.6339190592857,0.7065351722324743,306.8632052340551,208.8413886184448,24.797512882200344,1
WT1500-82,1078.0966485059146,1.0708114697918083,384.00922122347527,223.80851600716355,23.551252141208145,1
WT1500-82,1698.0660594311635,0.8835017676842366,427.5746940736705,247.21993120410366,24.881726351018543,1
WT1500-82,1975.9050769611251,0.9216343662897228,354.83021109700263,202.26506626839364,15.866290890683029,1
WT1500-82,1568.2779201381607,0.9205438368202095,376.659126204299,205.64481396368643,32.04076802940982,1
WT1500-82,1570.545651731054,0.9918076786930723,353.4903212679638,232.3386780828293,28.773558570473746,1
WT1500-82,1862.069765491057,0.9372289048687876,351.71406757129944,199.48812312631847,20.40737271633492,1
WT1500-82,1305.9101937798382,1.0076821556075926,411.76766591482163,220.57991278536946,28.35013711994312,1
WT1500-82,1380.7036620101603,0.8062036636986899,367.4788613333915,213.98123344628368,22.949408680656433,1
WT1500-82,1160.5740731194458,0.6795927103018191,465.5649418844752,226.36382871213283,30.663769071589908,1
WT1500-82,970.2876581554449,1.1029836588122641,342.6677805636664,218.08376437514985,29.951530712215686,1
WT1500-82,1582.9082182733946,0.7646383655238328,376.30368493636365,182.2422789236708,27.235257200663465,1
WT1500-82,1382.0650237964155,0.7743736734915889,363.1981755088776,219.55151551398518,24.65289157959896,1
WT1500-82,1216.6931645091308,0.8019464761494456,416.25955153108885,214.37649520188293,28.303134868317017,1
WT1500-82,1324.8248054779847,0.6165903599937287,398.4697890829658,229.13546496387903,22.555028843368007,1
WT1500-82,1503.0340058801848,1.0790590860175358,438.47223943674425,237.3587473669162,25.362037973621288,1
WT1500-82,1479.2482052659861,0.9458870495724416,437.85568166840665,219.6154227592389,29.721666267587405,1
WT1500-82,1491.7488055409483,0.8256881985701607,417.1711255357653,236.58420346382402,24.283930210360708,1
WT1500-82,1260.8084122359942,0.8616170835009103,395.79886304249084,227.1829658420504,24.528866100085107,1
WT1500-82,1550.0640975925141,0.9494396540507302,428.9099825397378,236.18902123009158,22.82732170473646,1
WT1500-82,1016.3054502096371,0.8981073747118749,426.3630606945434,242.66262421659223,23.173346651330455,1
WT1500-82,1775.5279049104104,0.8391304544225429,423.221314263712,211.06996450401033,23.240137737195862,1
WT1500-82,1580.331140575811,0.7743376835155925,413.11030106261893,215.35707374790363,23.99414334161111,1
WT1500-82,1497.8321078787487,1.0537737422794788,418.19265462128055,222.47690793129567,29.27630055541222,1
WT1500-82,1420.5335687231423,0.5182543003965698,328.99493227530775,231.15271063875414,27.95909434450404,1
WT1500-82,1548.1941030562793,0.857730482005208,416.9157147769595,187.75762024135534,23.924569464192626,1
WT1500-82,1750.714443963095,0.8305193865622766,360.2096292228811,208.41022729855368,26.09399588565858,1
WT1500-82,1592.1422332768852,1.2074346388933637,415.0227684958809,190.1312795458358,17.96716524586012,1
WT1500-82,2049.006691931569,0.7488110685973813,388.2624653999907,191.7363797007489,28.198751304056337,1
WT1500-82,1119.967618101192,0.5182731816485258,452.32619857250677,269.30920051062304,21.258877848038125,1
WT1500-82,1576.28801597631,0.7782942381246363,379.22509007479835,228.23313082882194,29.951829273253498,1
WT1500-82,1360.6906855508496,0.8744105720245143,359.7620023593893,213.4073665830642,25.908530654291706,1
WT1500-82,1563.6657304300925,0.9634569252830183,384.88709642293634,223.72995684021828,19.428409457480246,1
WT1500-82,1687.3043573546981,1.0144554820961096,405.38226303413325,196.6805078945977,27.46634000114555,1
WT1500-82,1600.3738014515507,0.7004499461898975,343.3551651048532,246.51706987950936,22.74659751263817,1
WT1500-82,1917.762949972823,0.6571510765458934,451.83739198509693,228.62476878632478,24.187070743360113,1
WT1500-82,1555.9340632431986,0.5955617563937391,417.75860275178394,185.77836913799968,16.13928988207435,1
WT1500-82,1276.1947843369535,0.9110249815480224,389.3105160074577,248.27540000500176,27.668398352276874,1
WT1500-82,1745.6415931516617,1.0195702233070794,418.0243140355087,259.04861844811154,24.983043725150527,1
WT1500-82,1627.5941182729648,0.7984634422819997,398.26686310893814,184.15993652813395,24.49370758175075,1
WT1500-82,1667.5519731308516,0.9482187743837285,375.0705422426039,184.7255023915255,29.785212386164467,1
WT1500-82,1592.8433727806341,1.3017967399589874,446.26885893983524,247.08264220054798,25.439622321786924,1
WT1500-82,1728.5392585996,0.8130727766173248,459.37412407340116,219.53610053778968,28.988144180723985,1
WT1500-82,1051.033989472915,0.8138353076107278,445.2492058636472,215.63958588962748,24.692344035780895,1
WT1500-82,1843.1355197445814,0.7963804956415055,452.8517447167638,248.07463816457428,27.60256036739841,1
WT1500-82,1485.8482373970917,1.231711370420836,378.5988703665884,233.02428359295712,26.258197063667488,1
WT1500-82,1438.6469278190386,0.633258072881887,373.1925709908303,235.37850748319056,30.635109846948726,1
WT1500-82,1474.8164313265954,0.8292984714503986,432.9322585802461,214.26043516624662,25.955095883773456,1
WT1500-82,1313.2255224607625,0.8013233061507332,408.9820788720892,207.37920388848954,18.761859557805064,1
WT1500-82,1256.7129115305909,1.0158936563862828,436.51294259682896,221.64109597435115,19.70395905241649,1
WT1500-82,1326.055204791285,0.7292255507460317,328.29982855140184,232.46034937916812,26.748187686474495,1
WT1500-82,1439.1578728263908,0.9036318142248717,473.12864322957927,223.02354297112802,30.173576836824083,1
WT1500-82,1704.3965166342607,0.6334622318979499,447.8524451924196,216.48890807775595,28.106636266009627,1
WT1500-82,1323.2521432287326,0.9648430165723303,412.8228678449438,236.0418245560936,25.27623396793625,1
WT1500-82,1248.0897513033715,0.6926110496773686,456.62404128780383,238.2127850055566,20.159888143156827,1
WT1500-82,1637.7005861747468,0.7567087379574928,447.644100492097,256.5888462969723,21.47750559126186,1
WT1500-82,1672.9195831919612,0.5758124712298377,408.55459921961545,240.92886104374742,28.577927205333232,1
WT1500-82,1268.3979787968856,0.8391762439883186,351.4486210577132,197.61629128346823,25.57793743065927,1
WT1500-82,887.3200236690875,0.883113976773754,390.67483560468185,212.14497110807918,13.679648241135093,1
WT1500-82,1226.5916114122617,1.1510269954876826,419.5972000603102,201.7783130984506,23.002404441405382,1
WT1500-82,1316.529984968981,0.7256696069908837,408.28620025796346,190.51173033731965,25.102188550260962,1
WT1500-82,1276.2356506087895,0.7769438035195688,350.72630117566155,258.6922426370326,28.703695118243,1
WT1500-82,1432.168317252192,0.9561524231741038,334.2012876371343,216.8329503216852,21.307498734776548,1
WT1500-82,1771.7476091795118,1.0632145495875462,398.48541983547494,172.5830878072329,22.811759060607184,1
WT1500-82,1208.8439062422847,1.1269885484802382,401.0079214881535,197.4400892219967,18.14707273684867,1
WT1500-82,920.419687673654,1.198956045060187,492.3874926981087,242.99187233345984,26.364409591897857,1
WT1500-82,1521.511670643433,0.9610993160438367,422.6161696555454,226.59593414295858,23.74106833662757,1
WT1500-82,999.4675439040686,0.8832238521338752,388.8960151832027,237.116864641793,20.91177587212524,1
WT1500-82,1712.7031477455491,1.178678703167139,407.7329673664018,230.09358738617155,23.629425764143583,1
WT1500-82,1514.1897611906102,0.5306878626927207,436.9777404513283,226.81544985606908,21.136696470032973,1
WT1500-82,1321.4577904520306,1.1372572155045984,386.90561318414086,207.59576396233467,19.386767192054922,1
WT1500-82,1247.3878619511815,0.981653328524326,453.5996872230678,237.1434132077877,21.069206756488985,1
WT1500-82,1619.4853849682654,0.7154012930099501,420.44701415089474,217.8186834644757,23.822158174499553,1
WT1500-82,1246.6136386680141,1.0460280157592146,357.24347780306925,192.72975255887158,19.870282208135908,1
WT1500-82,1466.1396822951683,0.9622595357899244,368.9767458354513,196.6950876823142,29.52884268785545,1
WT1500-82,1165.0983145839346,0.9391622047365751,399.21825180920337,260.6846519134795,22.363124893449413,1
WT1500-82,1319.1259732008,0.9143586334164204,363.3116538753586,225.5494206310267,30.81501418197189,1
WT1500-82,1537.557725923707,0.8183290052644456,462.38883841457516,239.4007128025954,20.643549029078326,1
WT1500-82,948.3372504557171,0.7468772342650545,355.6236278305497,197.6509192470795,18.61295443585499,1
WT1500-82,1382.5959363014024,0.781630976509966,405.2899291684238,221.7633234558757,28.411609984093307,1
WT1500-82,1360.1152173425512,0.9178086995715207,439.64222158857416,196.81420122040228,22.54162163256197,1
WT1500-82,1548.4988882781158,0.796941619828125,406.08657137630405,241.07073679171768,24.26437924424747,1
WT1500-82,2036.6393497289507,1.2957647708562603,423.30150127641497,228.45810089640202,27.155799852493097,1
WT1500-82,1109.410791708967,0.6739142592232162,418.298726394723,230.80582758047981,27.38652677727014,1
WT1500-82,1112.9820825088445,0.9883245598567992,396.33030423897395,213.6866456822707,21.58868099946461,1
WT1500-82,1518.6398615233734,0.9545615091038946,354.1290242051869,246.19943979994406,18.72464682490877,1
WT1500-82,1481.8053358240065,1.0794515683655337,356.99788801704017,204.84856170098496,28.483729302908873,1
WT1500-82,1409.6775108419167,0.7581171645189442,348.7886738357352,279.00102176312913,25.22604116740668,1
WT1500-82,1052.5474740800369,1.0188573894920736,433.9432083082324,226.05191954788248,30.39953336792594,1
WT1500-82,1988.4156057053087,1.1185413496195515,396.71896322735086,211.35049520693116,25.351803869481127,1
WT1500-82,1431.647300484472,0.9733917355370573,426.3880206174613,217.68677945979016,23.300214172023324,1
WT1500-82,1215.168371818341,0.9530119362524887,371.4691159253621,229.0269772943399,22.26372689317302,1
WT1500-82,1347.4576815431594,1.0461387989165625,359.6008981541156,216.30730699915046,27.893580904263988,1
WT1500-82,1514.6422977577527,1.002860154363971,419.8783348251736,204.64696713222702,13.708572108708658,1
WT1500-82,1057.028773717816,0.8225188307030415,373.03187484706365,238.72527276424998,23.186871432621395,1
WT1500-82,1746.0586257702782,0.8720935839196385,424.5848791272915,219.44355538913052,23.301196803327525,1
WT1500-82,1259.409702979988,0.8050510082786957,350.7961457575766,244.3180840218608,25.275370657635886,1
WT1500-82,1827.296076093777,0.6938965192977027,364.4105549256154,218.84775551973325,18.49467909059791,1
WT1500-82,1967.7991258155855,0.9307529964672719,372.0168919208507,173.8822555014258,19.208204688757945,1
WT1500-82,1413.2009637259084,0.8505989824000153,383.8690609174014,207.8371801835193,20.44627252046391,1
WT1500-82,1543.5413728302217,0.9576630730955064,419.5945059781712,243.79850232365047,19.33403667135953,1
WT1500-82,1519.4660945981088,0.8071507788834907,379.4179740949924,244.62622013961388,28.971416129372447,1
WT1500-82,1712.5669045911081,1.4651960527871504,461.4187472952633,187.52536250914275,23.830377952464648,1
WT1500-82,1261.0857210304093,0.734706933433984,421.5026318201598,225.24471712464128,10.730774163663012,1
WT1500-82,1377.9744439345106,0.9733980565161999,381.23544128896674,183.24551890298514,31.67944331468582,1
WT1500-82,1448.8889940460715,0.8327368416790087,427.62525691882047,205.65264495725927,25.844309944101706,1
WT1500-82,1821.4012763606577,0.41436251184186385,471.2718641814154,213.14720625492643,25.068376463771223,1
WT1500-82,1714.6760045760682,0.9155179196318243,401.7939402621942,216.59046368089432,30.610025647947182,1
WT1500-82,1054.3774885111172,0.6358589075324458,393.52710597914495,222.91183975868333,30.049625120349337,1
WT1500-82,1845.690988029512,0.7734039288817931,331.9448116029779,245.25675317553078,27.41135820131439,1
WT1500-82,1368.732141371038,0.7066097195518808,413.61621416457456,210.1799553369545,33.669815938236894,1
WT1500-82,1094.6224955627245,1.165381528166742,435.3810689740131,195.5618746415008,23.272886744324577,1
WT1500-82,1394.121559395788,0.7543873534618071,356.95099042940296,228.7787824486184,30.670610337931524,1
WT1500-82,1402.012419390526,0.749453516351208,434.4488907918584,211.31495986133643,18.20834675072975,1
WT1500-82,998.9812509712883,1.0392574018489862,437.9586224354335,216.9345152787488,17.667760646902927,1
WT1500-82,1762.1491743297663,0.6251685315185805,461.4144692363605,196.74687066981392,22.88917929994637,1
WT1500-82,1739.1462626996274,1.2088581557133269,417.7774617165051,236.33813192855982,24.38871531420873,1
WT1500-82,1394.1534273995894,1.674463566905043,427.87674814210607,204.27786061630314,30.410698462193803,1
WT1500-82,1610.5085881298305,0.7965685753227769,363.60353763013853,195.239285201952,25.03010928471971,1
WT1500-82,1875.3346047422008,0.9678421402070946,407.00322693869435,196.652421152586,19.686706171871805,1
WT1500-82,1461.1477655884028,0.7405907911453126,392.8635666367259,212.57252402808194,21.200586669770228,1
WT1500-82,1272.9629439707,1.0561779489108922,397.65786058495394,194.17608558031182,27.03757686650915,1
WT1500-82,1669.2679311654138,0.628771320986266,422.7145061802571,209.2593045034571,23.786512174466267,1
WT1500-82,1531.921103845473,1.1013692260483736,391.603967164081,212.62529868037944,32.63465695240954,1
WT1500-82,1375.36461206741,1.3403116265002306,405.9987241905265,213.56560733642348,25.655352804053454,1
WT1500-82,1551.0731850229465,0.7903431752894525,447.4015331851637,212.37338542897584,22.393166490218356,1
WT1500-82,1573.8230276572242,1.1132601791450512,437.52150346982467,204.48042538849919,29.55848992660434,1
WT1500-82,1778.8380495481792,0.7587111260551582,408.2356590041747,268.0235311125508,28.633710796099805,1
WT1500-82,1619.0536017827123,0.5816717351758385,428.6321835884088,189.12049810758248,16.52423723169811,1
WT1500-82,1542.1734776202245,1.1146315033515666,385.1324753158065,207.5598058930107,28.188620781184653,1
WT1500-82,1379.6034337263607,1.0794542471573454,364.58278881158265,219.41173805111782,23.29854094593381,1
WT1500-82,1359.3226560798964,1.1104130922175617,440.59018800380346,234.9551570391317,22.054127284806267,1
WT1500-82,1055.1118796019841,0.9725205842571479,377.1359755352513,189.511741893446,17.94244218225997,1
WT1500-82,1021.2569541064764,0.8912380669119834,400.28918972288284,241.26628311182247,25.415121810237913,1
WT1500-82,728.6850745000387,0.9990012722963416,386.632013969397,234.3441069078337,19.113514279143025,1
WT1500-82,1329.7156393201476,0.9603796464648415,434.9493891836727,210.1888406129712,29.795368305613696,1
WT1500-82,2043.2955494204746,0.9650390775106737,460.9654438993091,204.63173603914387,29.601248607665713,1
WT1500-82,1247.005728380062,0.532895585819563,357.1566688355929,201.5922439602069,21.74861900978839,1
WT1500-82,1486.8567285182246,0.9697789648824574,403.34602185849445,247.81900437879548,17.375335592114915,1
WT1500-82,1779.0272493107684,0.8854550872239146,370.00843792006157,212.6556845256584,21.152012524799428,1
WT1500-82,1669.8256995560525,0.7689747685315957,421.7716565100365,191.2021474679025,18.241701907993647,1
WT1500-82,1931.2628685357238,1.085921629981128,403.17525074947156,204.88199253438574,28.149750205300577,1
WT1500-82,1508.2162593635612,0.7746193293227607,369.8489015146168,242.83784810989707,29.749674883645287,1
WT1500-82,2105.0335296232793,0.9106563303364918,312.4695419199166,228.8894337472292,23.803872035247842,1
WT1500-82,1620.9755377180552,1.1457451436771295,435.4876611465575,232.21073674721305,29.84903629611916,1
WT1500-82,1723.0701491746954,1.1476248996276612,375.14603750259715,253.05417231976477,24.44072746898065,1
WT1500-82,1939.8064882273047,0.6993209910737653,430.52162010784593,221.16551988820598,36.65632239324611,1
WT1500-82,1392.4542716299154,0.6859943112083696,362.7149808899888,234.845771959061,28.571320547745206,1
WT1500-82,1551.8811432725367,0.9012272973385127,412.8143121506567,219.85118327979214,17.38140588417003,1
WT1500-82,1144.5989426756998,0.6354197611442439,381.89276934050963,244.442049066007,23.50337080564627,1
WT1500-82,1342.454205363706,1.1862976329684976,387.42685394364025,216.55941327623344,22.108951215819612,1
WT1500-82,1864.1926892784334,1.113261142877968,354.2238182322597,212.9717397547402,27.661286005781037,1
WT1500-82,1641.3651993520841,0.8139261955054184,426.9589404623341,234.22707815024188,25.19682541001635,1
WT1500-82,1541.1681233746467,0.7131384515083573,354.1640063806024,211.8612486647444,25.309919009912534,1
WT1500-82,1839.1282911319424,0.9673257802834618,402.2446569872328,197.83557448653437,26.23412922492008,1
WT1500-82,1314.0792156093482,0.6258292709705044,442.7934056826659,208.80242623769934,28.906179264043747,1
WT1500-82,1631.1881347141793,1.0341685582865636,445.55909663226413,224.75134019566306,33.12641003685004,1
WT1500-82,1578.3549797841201,0.9309973475055174,463.3361503351272,219.91959208306102,19.629570860194832,1
WT1500-82,1017.79415218022,0.5392946210409449,365.259338756391,220.00176627924907,25.00634616928786,1
WT1500-82,1618.9066891031164,1.08549066402076,388.12757154943694,224.66979202150804,31.334961634890057,1
WT1500-82,1504.063704028338,0.9701512511335882,428.0644341459748,217.67429845656514,24.73789764450342,1
WT1500-82,1625.9276875965843,1.2403628579446275,357.19076522702744,247.21081645921512,25.696849962289726,1
WT1500-82,1261.9228354294717,0.7226048341588875,368.8527566730361,228.8122837280649,30.72919996922836,1
WT1500-82,1031.226142450129,0.8327806765715857,395.4121508986577,247.11036535441244,22.328598873482836,1
WT1500-82,1724.5743321169339,1.0763730623040744,397.52964292859076,201.60567695470397,17.011246613416525,1
WT1500-82,1750.697119031925,0.5889833677519078,340.9025244892633,238.88615008337973,24.1912293637167,1
WT1500-82,1301.3153776566494,0.5711560047906311,441.9722369035475,191.67474096594484,25.797169299706287,1
WT1500-82,1210.4979308333363,0.9770115592003012,377.0960164215909,216.0330662860199,26.87466530288037,1
WT1500-82,1361.224142331938,1.1397893157362478,346.39386282345066,224.17260191418765,21.7794431500485,1
WT1500-82,1883.7283097071277,1.3874356266753978,329.720075242305,202.4822743102846,29.911859767092587,1
WT1500-82,1840.4724230438785,0.8750031950010483,426.52565990419083,199.6555176641084,23.774569188194096,1
WT1500-82,1689.611240607273,0.723203440543966,501.59035529619285,218.9356957828431,21.17417820911648,1
WT1500-82,1376.6022005057223,0.6858433858510451,396.1335984502693,231.1490349662519,25.42175430852974,1
WT1500-82,1438.6480876820012,0.8813233613873596,432.0719801591058,229.59068862051936,24.344091406733266,1
WT1500-82,1575.6708660301417,0.8607445995749115,323.74464785053704,240.89001440759975,28.411953964031905,1
WT1500-82,1058.8093314752807,1.2902039663852969,386.1594247103815,166.67918281777918,23.01479443012469,1
WT1500-82,1312.687529252051,1.1991252436898239,429.0053777359578,213.30168854731448,19.566276703447176,1
WT1500-82,845.1440318754002,0.6548028888023988,385.2090580369488,245.44491091166793,29.52431130740293,1
WT1500-82,1181.7964004200926,1.2033449826484295,405.05437638570083,217.11944183891134,27.26230030307416,1
WT1500-82,1665.9523313816464,0.6847414631162942,444.5661950946576,198.23809516770422,23.08092743504173,1
WT1500-82,987.713772080542,0.8143293112234016,397.7762757232123,206.95163443589138,27.190308443834766,1
WT1500-82,2020.6958439438133,1.0584190823331718,372.5044227214298,213.67396080775035,21.76596508521612,1
WT1500-82,2197.6732699175755,1.0444110991989695,461.3874057519764,231.05922712063094,19.454702635295252,1
WT1500-82,1560.2339481872032,1.0664210900576672,437.90648121501494,231.9438394870437,24.627320956846248,1
WT1500-82,2078.857733005124,1.0032777869021012,433.91775043076865,222.23194493658445,23.820917831649982,1
WT1500-82,1316.9779385093336,0.8911810271255437,381.07777304169383,220.3860947596417,18.40194937343888,1
WT1500-82,1115.849836546963,0.7528598866230279,449.80241058057493,238.00579202983812,25.772262811481024,1
WT1500-82,898.1358950084144,1.1612138743300247,409.33233244533034,213.16050532877026,24.359847257177716,1
WT1500-82,1582.951330973061,0.9655702488110651,358.54202479666657,203.4805347909687,18.385102329372405,1
WT1500-82,1275.5412778400319,1.170779726395047,375.5347380253895,235.44155372309754,25.572077863839482,1
WT1500-82,1886.601148744082,0.3675676013992323,415.10708829223495,203.99306738579062,24.64063492722801,1
WT1500-82,1547.1545818110812,0.6543654043659958,378.7922652097977,236.94046473636612,26.712457614117262,1
WT1500-82,1497.954159214295,0.5234508912319914,412.73691985860614,208.29350954551143,31.43723747909392,1
WT1500-82,1315.02198447086,0.9547898182940232,367.93366421992306,178.78561727633908,27.407276089033562,1
WT1500-82,1595.3265019767514,0.6497777369911837,417.98571838757425,185.93777237339114,15.232761091810099,1
WT1500-82,2080.377995283626,0.4866740397083453,407.2319665432273,231.71489104119303,28.22930559365826,1
WT1500-82,1784.942253151073,0.6338627903714683,405.01202782458375,244.6954077825427,23.155859703784405,1
WT1500-82,1358.5391252491459,0.9418481412486356,368.5148181034862,202.20604558929864,29.93435030419559,1
WT1500-82,1218.6424039402664,1.2091223376303135,491.02189177511406,198.84631265590468,19.58563794655472,1
WT1500-82,1127.1567559414877,0.8666700620193114,383.81803107780684,229.12612799798862,23.137335574630082,1
WT1500-82,1173.0945946799304,0.5950463612169143,396.26052787903154,261.4082135551656,27.606934286786494,1
WT1500-82,1441.7490853032868,1.287411557321254,337.4140209399306,234.58211410926592,19.32227475443981,1
WT1500-82,1341.1417476693734,0.9753153749854651,417.9310256601942,204.87158231316812,21.53031739134047,1
WT1500-82,1450.780252931407,0.6422486583393517,463.4249466677102,218.93098882521488,25.72842619261415,1
WT1500-82,1457.062568996091,0.8982419472908584,390.92412215846906,236.01903881685126,24.71155793875217,1
WT1500-82,1327.8693366097318,0.9793277626837679,392.32854391507385,227.78245932471242,21.915460612551318,1
WT1500-82,1116.4276230348075,0.7366626520668577,378.5095695067798,203.36338780972974,29.098304757275383,1
WT1500-82,1397.9018438992348,1.0866896255956413,394.2786235936322,248.32467475477372,26.92441033366434,1
WT1500-82,1362.855223172741,0.8301657757619134,363.69779233079356,218.02049206151267,31.638857764898287,1
WT1500-82,1307.4118452345738,0.728443916471324,451.4415563065263,223.70260365368125,27.510701155422883,1
WT1500-82,1366.4006419969858,0.9793014226715437,466.574406393116,234.88811241352704,18.71368878852256,1
WT1500-82,1618.832638309466,1.117624091390767,409.01804130271995,248.6063260275013,21.293237959663085,1
WT1500-82,1710.6657249237921,0.4881145914960055,377.8524989998762,192.07836263095007,27.190149678070018,1
WT1500-82,1429.9648476046527,0.5434399541510784,438.37682095481955,174.1910253043439,18.306982919927293,1
WT1500-82,1297.1540253312323,0.5905435307472691,428.32001547617165,214.31025371451193,20.4697271767602,1
WT1500-82,1429.5781596919496,0.8227135421298369,370.89029783152364,216.5898872101165,27.26405874061426,1
WT1500-82,1190.0277774971878,0.9902907916811988,390.3877762781668,219.05653286083574,35.55908634602428,1
WT1500-82,1571.4953537390875,0.8502043230660135,399.6803644603676,222.221659955467,23.288092754818138,1
WT1500-82,1628.8127976405372,0.997939987660188,460.5562176265298,260.0095589071251,24.624048988367885,1
WT1500-82,1557.7725131046489,1.3134600805293049,425.1301872083412,225.23481311179214,23.216138451936708,1
WT1500-82,1944.7410333062435,0.5234123074742031,388.643968465322,229.6887035821786,21.25520744742529,1
WT1500-82,1451.4100503564418,0.9433322844124349,402.01928502729373,242.47144404780119,27.611853234960236,1
WT1500-82,1420.4419735847791,0.8757781837430558,324.9497865074681,208.476674980705,29.147615113109428,1
WT1500-82,1290.2349097190859,0.9532460660096781,384.5827596648171,200.2623088023148,22.784607968277477,1
WT1500-82,1704.1019267175243,0.9542901532254617,447.2307117317297,251.66101228833483,23.964491021191282,1
WT1500-82,2093.8676096764125,0.9411031502211097,427.3294469783453,187.16107194011434,27.271557769468835,1
WT1500-82,849.7341692201007,0.8032581476989632,367.74930866501745,244.64842969572396,21.751402688129172,1
WT1500-82,1185.1853286805615,0.9944162565722673,416.4415763369983,233.12424559461812,17.606280904379112,1
WT1500-82,1565.4265785222171,0.5760766273638852,319.711293952003,228.89765225901255,24.260797090568904,1
WT1500-82,2215.5869885726297,0.8105910082602846,402.99327338024983,252.83005966003336,30.78645306753382,1
WT1500-82,1494.481282443758,1.2191528346053546,435.60645264436664,270.65596186905077,25.177917814626877,1
WT1500-82,2084.8018679908123,0.7974103849793837,400.68417888462034,223.89419763423402,27.3595435124245,1
WT1500-82,1307.198796760981,0.5191741071661959,360.67874124202893,217.80896375282012,21.807593959913213,1
WT1500-82,1457.3199786765997,0.6703204253289127,357.34732462333614,241.94655766008515,31.245625059778597,1
WT1500-82,1353.8707263350086,0.8895785449564738,421.94512012470506,236.39455769115295,27.214541628017315,1
WT1500-82,1044.3565148364603,1.080401302386032,366.6606025617421,227.27141158116225,21.75944014919337,1
WT1500-82,1710.479215112589,0.7935120178501024,380.09355937199535,234.5843679129424,20.524089819366466,1
WT1500-82,1495.8780000818338,0.6824383106136174,257.55470632804725,183.88548611761985,30.788164697235672,1
WT1500-82,1762.4907322607867,0.4817392077514997,404.30935795417906,221.60793244514247,28.597800829545193,1
WT1500-82,1388.8992467465775,0.9152977428294679,323.175635634794,227.19109362471605,16.900000113247913,1
WT1500-82,1415.853925676146,0.9662639811745647,391.00673528869623,189.7702534127792,24.624191764081786,1
WT1500-82,1584.2039060031434,0.7580414109828563,420.2810619078425,203.40946760329376,24.873074851488788,1
WT1500-82,1603.0573605765746,1.1781970265471429,389.2804932996642,238.27399552930706,30.170499369171,1
WT1500-82,1778.405854658133,1.2196580746640324,448.6206417108268,213.10516047127814,28.037027718788092,1
WT1500-82,1842.3592053410796,0.8736954942675279,414.7225701937054,218.76295280380126,19.838301286746027,1
WT1500-82,1429.9516511579247,0.7736355811707055,448.1162783047239,201.36751919522314,29.50109373876284,1
WT1500-82,1744.0565467445122,0.9563068943292012,364.01169518936655,170.64555311616027,8.047282820837992,1
WT1500-82,1494.4671925544217,1.010867836390044,367.0962347514196,194.68025543752734,19.482392318430016,1
WT1500-82,1663.9153470198385,0.9236230570881121,431.13939371489647,214.919546628313,24.19524168152184,1
WT1500-82,1913.9755296120325,0.9056802261708917,400.22226666541496,210.50012189732806,28.273156187546896,1
WT1500-82,1694.5490753157324,0.7563474280597517,467.8043919638949,190.54148072138747,28.02617346727243,1
WT1500-82,1712.1769708642682,0.9516731511624033,394.3046671417186,196.10445251741146,17.37012905522755,1
WT1500-82,1393.0207380211432,1.101318512731813,315.71627101596755,208.6268449256389,26.28688347634786,1
